matrix_name,rows,cols,nz,compiler_option,thread_option,chunk_size_option,scheduling_option,exec_time
bayer03.mtx,6747,6747,56196,-O3,4,1,static,0.073910
bayer03.mtx,6747,6747,56196,-O3,4,1,static,0.073195
bayer03.mtx,6747,6747,56196,-O3,4,1,dynamic,0.630140
bayer03.mtx,6747,6747,56196,-O3,4,1,dynamic,0.419140
bayer03.mtx,6747,6747,56196,-O3,4,1,dynamic,0.401020
bayer03.mtx,6747,6747,56196,-O3,4,1,dynamic,0.403881
bayer03.mtx,6747,6747,56196,-O3,4,1,dynamic,0.414133
bayer03.mtx,6747,6747,56196,-O3,4,1,dynamic,0.401020
bayer03.mtx,6747,6747,56196,-O3,4,1,dynamic,0.421047
bayer03.mtx,6747,6747,56196,-O3,4,1,dynamic,0.415802
bayer03.mtx,6747,6747,56196,-O3,4,1,dynamic,0.418901
bayer03.mtx,6747,6747,56196,-O3,4,1,dynamic,0.421047
bayer03.mtx,6747,6747,56196,-O3,4,1,guided,0.324965
bayer03.mtx,6747,6747,56196,-O3,4,1,guided,0.062943
bayer03.mtx,6747,6747,56196,-O3,4,1,guided,0.044107
bayer03.mtx,6747,6747,56196,-O3,4,1,guided,0.044823
bayer03.mtx,6747,6747,56196,-O3,4,1,guided,0.033855
bayer03.mtx,6747,6747,56196,-O3,4,1,guided,0.031948
bayer03.mtx,6747,6747,56196,-O3,4,1,guided,0.030994
bayer03.mtx,6747,6747,56196,-O3,4,1,guided,0.032187
bayer03.mtx,6747,6747,56196,-O3,4,1,guided,0.028849
bayer03.mtx,6747,6747,56196,-O3,4,1,guided,0.038147
bayer03.mtx,6747,6747,56196,-O3,4,10,static,0.283957
bayer03.mtx,6747,6747,56196,-O3,4,10,static,0.084162
bayer03.mtx,6747,6747,56196,-O3,4,10,static,0.047922
bayer03.mtx,6747,6747,56196,-O3,4,10,static,0.036001
bayer03.mtx,6747,6747,56196,-O3,4,10,static,0.036001
bayer03.mtx,6747,6747,56196,-O3,4,10,static,0.035048
bayer03.mtx,6747,6747,56196,-O3,4,10,static,0.034094
